"",".model_id",".model_desc",".key",".index",".value",".conf_lo",".conf_hi","Date","NCO_trans_clean_drop","holiday_name_event","Year","Month","DIM","Customer_Count"
"743",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-14,62.8495079562495,40.5965970174791,97.0070476568575,2024-01-14,NA,"0",NA,NA,NA,NA
"744",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-15,133.851102034929,86.8526260931173,205.992329412673,2024-01-15,NA,"US_MLKingsBirthday",NA,NA,NA,NA
"745",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-16,166.8096144536,108.324396248565,256.582640923438,2024-01-16,NA,"0",NA,NA,NA,NA
"746",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-17,151.331117550337,98.2404845829889,232.823620185267,2024-01-17,NA,"0",NA,NA,NA,NA
"747",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-18,153.697929629613,99.7824123351211,236.456604552309,2024-01-18,NA,"0",NA,NA,NA,NA
"748",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-19,146.645413099028,95.1878477492383,225.631206740514,2024-01-19,NA,"0",NA,NA,NA,NA
"749",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-20,91.7524855603643,59.4262724603563,141.372236898606,2024-01-20,NA,"0",NA,NA,NA,NA
"750",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-21,67.949972706795,43.9194413685377,104.836105513049,2024-01-21,NA,"0",NA,NA,NA,NA
"751",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-22,180.175906764633,117.032251526962,277.099492023067,2024-01-22,NA,"0",NA,NA,NA,NA
"752",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-23,169.26914654137,109.926729115039,260.357947676073,2024-01-23,NA,"0",NA,NA,NA,NA
"753",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-24,154.433758380012,100.261789122569,237.586079245474,2024-01-24,NA,"0",NA,NA,NA,NA
"754",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-25,149.556173293465,97.0841461342701,230.099134876927,2024-01-25,NA,"0",NA,NA,NA,NA
"755",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-26,148.260821932919,96.2402522615469,228.110810039524,2024-01-26,NA,"0",NA,NA,NA,NA
"756",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-27,97.569248686596,63.2157699749462,150.300790918347,2024-01-27,NA,"0",NA,NA,NA,NA
"757",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-28,72.1396569075142,46.6489315542293,111.267142999014,2024-01-28,NA,"0",NA,NA,NA,NA
"758",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-29,186.214999458333,120.966592028116,286.369315149053,2024-01-29,NA,"0",NA,NA,NA,NA
"759",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-30,177.387300710723,115.215533967533,272.819066767338,2024-01-30,NA,"0",NA,NA,NA,NA
"760",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-01-31,163.485277095502,106.1586611339,251.479884452617,2024-01-31,NA,"0",NA,NA,NA,NA
"761",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-01,146.639925794729,95.184272887145,225.622783895746,2024-02-01,NA,"0",NA,NA,NA,NA
"762",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-02,135.015994620737,87.6115288476021,207.780404009122,2024-02-02,NA,"0",NA,NA,NA,NA
"763",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-03,91.2669911998901,59.109983205931,140.627017860165,2024-02-03,NA,"0",NA,NA,NA,NA
"764",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-04,64.9822017070783,41.986001655894,100.280667529045,2024-02-04,NA,"0",NA,NA,NA,NA
"765",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-05,174.183007609783,113.128005134312,267.90057457057,2024-02-05,NA,"0",NA,NA,NA,NA
"766",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-06,167.690754064121,108.89843997213,257.935163355715,2024-02-06,NA,"0",NA,NA,NA,NA
"767",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-07,153.439817557937,99.6142578077879,236.060410393274,2024-02-07,NA,"0",NA,NA,NA,NA
"768",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-08,156.015558316859,101.292298152966,240.014093912406,2024-02-08,NA,"0",NA,NA,NA,NA
"769",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-09,146.86088810003,95.3282251314754,225.961954296259,2024-02-09,NA,"0",NA,NA,NA,NA
"770",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-10,96.0241164627101,62.2091491800022,147.929060072648,2024-02-10,NA,"0",NA,NA,NA,NA
"771",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-11,69.4311589500757,44.8844027165844,107.109681228517,2024-02-11,NA,"0",NA,NA,NA,NA
"772",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-12,149.886638380145,97.2994371126815,230.606388707629,2024-02-12,NA,"US_LincolnsBirthday",NA,NA,NA,NA
"773",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-13,183.400374399558,119.132923640172,282.048951514292,2024-02-13,NA,"0",NA,NA,NA,NA
"774",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-14,167.839245422921,108.995178935519,258.16309306331,2024-02-14,NA,"0",NA,NA,NA,NA
"775",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-15,163.952090090599,106.462779875941,252.196428164882,2024-02-15,NA,"0",NA,NA,NA,NA
"776",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-16,155.840089631794,101.177984035043,239.744754831654,2024-02-16,NA,"0",NA,NA,NA,NA
"777",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-17,109.219373872263,70.8055788562207,168.18337781412,2024-02-17,NA,"0",NA,NA,NA,NA
"778",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-18,79.3233534397634,51.3289571223602,122.293898113102,2024-02-18,NA,"0",NA,NA,NA,NA
"779",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-19,189.552851027331,123.141131363876,291.492815521498,2024-02-19,NA,"US_PresidentsDay",NA,NA,NA,NA
"780",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-20,197.447138570461,128.284091868704,303.610306168202,2024-02-20,NA,"0",NA,NA,NA,NA
"781",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-21,179.377931696433,116.512387734673,275.874624627196,2024-02-21,NA,"0",NA,NA,NA,NA
"782",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-22,159.134338266885,103.324116986344,244.8013260302,2024-02-22,NA,"US_WashingtonsBirthday",NA,NA,NA,NA
"783",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-23,162.345773764951,105.416298939449,249.730781588754,2024-02-23,NA,"0",NA,NA,NA,NA
"784",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-24,114.410486071815,74.1874780931772,176.151576740292,2024-02-24,NA,"0",NA,NA,NA,NA
"785",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-25,86.0696482554409,55.7240247711373,132.649254930579,2024-02-25,NA,"0",NA,NA,NA,NA
"786",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-26,211.061126846568,137.153315802426,324.507363020865,2024-02-26,NA,"0",NA,NA,NA,NA
"787",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-27,204.605603211413,132.947679396075,314.598331098581,2024-02-27,NA,"0",NA,NA,NA,NA
"788",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-28,198.201421993889,128.775491483291,304.768108221701,2024-02-28,NA,"0",NA,NA,NA,NA
"789",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-02-29,181.864299520488,118.13220351282,279.691123416687,2024-02-29,NA,"0",NA,NA,NA,NA
"790",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-01,222.005763241426,144.283513734909,341.307046136243,2024-03-01,NA,"0",NA,NA,NA,NA
"791",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-02,138.780710359611,90.0641611150674,213.559127865336,2024-03-02,NA,"0",NA,NA,NA,NA
"792",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-03,105.618144535421,68.4594545040213,162.655600599597,2024-03-03,NA,"0",NA,NA,NA,NA
"793",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-04,294.402512912496,191.448457018517,452.433849181867,2024-03-04,NA,"0",NA,NA,NA,NA
"794",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-05,291.509301585295,189.563591347408,447.992858021518,2024-03-05,NA,"0",NA,NA,NA,NA
"795",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-06,276.409760981543,179.726561654498,424.81552364703,2024-03-06,NA,"0",NA,NA,NA,NA
"796",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-07,260.021455734832,169.049929195341,399.659974845775,2024-03-07,NA,"0",NA,NA,NA,NA
"797",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-08,252.430732877679,164.104734629758,388.008446735006,2024-03-08,NA,"0",NA,NA,NA,NA
"798",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-09,157.376241263352,102.17875416501,242.102700741988,2024-03-09,NA,"0",NA,NA,NA,NA
"799",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-10,113.135244254378,73.3566851602686,174.194119438332,2024-03-10,NA,"0",NA,NA,NA,NA
"800",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-11,316.553154672136,205.879129210786,486.434408811152,2024-03-11,NA,"0",NA,NA,NA,NA
"801",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-12,312.566017358623,203.28159401604,480.314274620492,2024-03-12,NA,"0",NA,NA,NA,NA
"802",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-13,280.712379595117,182.529626209221,431.419912012853,2024-03-13,NA,"0",NA,NA,NA,NA
"803",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-14,269.522708403022,175.239793315684,414.244107955919,2024-03-14,NA,"0",NA,NA,NA,NA
"804",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-15,263.297311157508,171.184079359786,404.688313024154,2024-03-15,NA,"0",NA,NA,NA,NA
"805",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-16,164.191123053227,106.618504769343,252.563336473335,2024-03-16,NA,"0",NA,NA,NA,NA
"806",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-17,120.054698981971,77.8645628103452,184.815271440182,2024-03-17,NA,"0",NA,NA,NA,NA
"807",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-18,327.839360430814,213.231852322165,503.758390484023,2024-03-18,NA,"0",NA,NA,NA,NA
"808",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-19,323.995599772837,210.727723970368,497.858335087418,2024-03-19,NA,"0",NA,NA,NA,NA
"809",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-20,297.799077605347,193.661246706249,457.647472409002,2024-03-20,NA,"0",NA,NA,NA,NA
"810",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-21,292.568748892236,190.253798744437,449.619077330403,2024-03-21,NA,"0",NA,NA,NA,NA
"811",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-22,286.043350732493,186.002640570823,439.602790143662,2024-03-22,NA,"0",NA,NA,NA,NA
"812",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-23,176.341753340645,114.534382083863,271.214183437667,2024-03-23,NA,"0",NA,NA,NA,NA
"813",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-24,122.659235055585,79.5613626908684,188.81315488927,2024-03-24,NA,"0",NA,NA,NA,NA
"814",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-25,336.621325339958,218.953115759271,517.23843881832,2024-03-25,NA,"0",NA,NA,NA,NA
"815",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-26,342.813737046781,222.987340337971,526.743601954069,2024-03-26,NA,"0",NA,NA,NA,NA
"816",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-27,316.399854740621,205.779257564502,486.199098091075,2024-03-27,NA,"0",NA,NA,NA,NA
"817",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-28,310.830708715549,202.151077327073,477.650628770667,2024-03-28,NA,"0",NA,NA,NA,NA
"818",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-29,274.147144338898,178.252515014175,421.342476097831,2024-03-29,NA,"US_GoodFriday",NA,NA,NA,NA
"819",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-30,191.005029559179,124.087194804617,293.721865284491,2024-03-30,NA,"0",NA,NA,NA,NA
"820",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-03-31,134.886905302681,87.527429901278,207.582255842415,2024-03-31,NA,"0",NA,NA,NA,NA
"821",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-01,355.23431580146,231.07908333991,545.808811583714,2024-04-01,NA,"0",NA,NA,NA,NA
"822",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-02,332.996730461126,216.591769253207,511.67479620936,2024-04-02,NA,"0",NA,NA,NA,NA
"823",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-03,324.784523216031,211.2416908214,499.069308514929,2024-04-03,NA,"0",NA,NA,NA,NA
"824",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-04,316.31070840987,205.721180625234,486.062261191841,2024-04-04,NA,"0",NA,NA,NA,NA
"825",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-05,323.824714961028,210.61639614842,497.596032112329,2024-04-05,NA,"0",NA,NA,NA,NA
"826",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-06,220.160100251806,143.081103535257,338.474009729664,2024-04-06,NA,"0",NA,NA,NA,NA
"827",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-07,155.968110631301,101.261386994545,239.941263161966,2024-04-07,NA,"0",NA,NA,NA,NA
"828",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-08,389.094210883869,253.138085137735,597.782717996145,2024-04-08,NA,"0",NA,NA,NA,NA
"829",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-09,382.442162120029,248.804416788095,587.572025994256,2024-04-09,NA,"0",NA,NA,NA,NA
"830",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-10,360.295682210533,234.376455952716,553.577854678028,2024-04-10,NA,"0",NA,NA,NA,NA
"831",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-11,360.062721477393,234.224686987731,553.220267056669,2024-04-11,NA,"0",NA,NA,NA,NA
"832",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-12,353.891305072381,230.204140401808,543.747331068959,2024-04-12,NA,"0",NA,NA,NA,NA
"833",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-13,229.262422301438,149.011072838722,352.445796505493,2024-04-13,NA,"0",NA,NA,NA,NA
"834",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-14,159.366433648027,103.475322192899,245.15758536263,2024-04-14,NA,"0",NA,NA,NA,NA
"835",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-15,429.748177709503,279.623280236914,660.185317352907,2024-04-15,NA,"0",NA,NA,NA,NA
"836",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-16,428.917767651669,279.082285738434,658.910663237034,2024-04-16,NA,"0",NA,NA,NA,NA
"837",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-17,413.158852549346,268.815687577753,634.721209114505,2024-04-17,NA,"0",NA,NA,NA,NA
"838",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-18,395.545720892509,257.341106751738,607.685589124122,2024-04-18,NA,"0",NA,NA,NA,NA
"839",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-19,388.89652948578,253.009299909511,597.479283078266,2024-04-19,NA,"0",NA,NA,NA,NA
"840",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-20,240.873413651256,156.575386857911,370.268314156604,2024-04-20,NA,"0",NA,NA,NA,NA
"841",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-21,168.251327201557,109.2636414536,258.795626027307,2024-04-21,NA,"0",NA,NA,NA,NA
"842",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-22,453.414226537735,295.041207917398,696.511980620968,2024-04-22,NA,"0",NA,NA,NA,NA
"843",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-23,449.376848372188,292.410941875653,690.314728254502,2024-04-23,NA,"0",NA,NA,NA,NA
"844",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-24,424.447223748199,276.16982142737,652.048514672011,2024-04-24,NA,"0",NA,NA,NA,NA
"845",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-25,399.1541700359,259.691934654415,613.224448521536,2024-04-25,NA,"0",NA,NA,NA,NA
"846",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-26,401.875177628549,261.464613253449,617.401112200606,2024-04-26,NA,"0",NA,NA,NA,NA
"847",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-27,253.333979155481,164.693180377077,389.394902227428,2024-04-27,NA,"0",NA,NA,NA,NA
"848",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-28,181.167359297211,117.678161774037,278.621341426769,2024-04-28,NA,"0",NA,NA,NA,NA
"849",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-29,468.199401991157,304.67343539815,719.206774076094,2024-04-29,NA,"0",NA,NA,NA,NA
"850",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-04-30,475.501812677202,309.430800713662,730.415751796135,2024-04-30,NA,"0",NA,NA,NA,NA
"851",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-01,484.245431026833,315.127082182479,743.836939330938,2024-05-01,NA,"0",NA,NA,NA,NA
"852",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-02,448.534516741191,291.862180725705,689.021774887366,2024-05-02,NA,"0",NA,NA,NA,NA
"853",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-03,423.265330737765,275.399843257663,650.234344942178,2024-05-03,NA,"0",NA,NA,NA,NA
"854",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-04,260.367745856907,169.275529847877,400.191519623231,2024-05-04,NA,"0",NA,NA,NA,NA
"855",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-05,174.458567655832,113.307526646012,268.323550838201,2024-05-05,NA,"0",NA,NA,NA,NA
"856",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-06,492.797523832433,320.698588831118,756.964140996118,2024-05-06,NA,"0",NA,NA,NA,NA
"857",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-07,497.850681953695,323.99061391892,764.72058461895,2024-05-07,NA,"0",NA,NA,NA,NA
"858",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-08,470.598637703281,306.236486457769,722.889527730817,2024-05-08,NA,"0",NA,NA,NA,NA
"859",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-09,447.414198180833,291.132317001174,687.302120060721,2024-05-09,NA,"0",NA,NA,NA,NA
"860",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-10,427.795876179647,278.351397295393,657.18859403895,2024-05-10,NA,"0",NA,NA,NA,NA
"861",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-11,259.989278543476,169.028966439247,399.610583838268,2024-05-11,NA,"0",NA,NA,NA,NA
"862",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-12,174.242067203211,113.166481203846,267.991229245491,2024-05-12,NA,"0",NA,NA,NA,NA
"863",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-13,490.040582604407,318.902500232571,752.73232028252,2024-05-13,NA,"0",NA,NA,NA,NA
"864",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-14,492.190544894261,320.303154957039,756.032446835517,2024-05-14,NA,"0",NA,NA,NA,NA
"865",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-15,464.502129509573,302.264740978991,713.531573563174,2024-05-15,NA,"0",NA,NA,NA,NA
"866",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-16,438.895464999973,285.58254343884,674.226124402232,2024-05-16,NA,"0",NA,NA,NA,NA
"867",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-17,427.340208349041,278.054539391077,656.489157814312,2024-05-17,NA,"0",NA,NA,NA,NA
"868",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-18,250.65357252828,162.946952443871,385.280559792216,2024-05-18,NA,"0",NA,NA,NA,NA
"869",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-19,170.787088199744,110.915635834613,262.687941832873,2024-05-19,NA,"0",NA,NA,NA,NA
"870",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-20,489.905436456522,318.814455390379,752.524875066724,2024-05-20,NA,"0",NA,NA,NA,NA
"871",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-21,483.919838788578,314.914965761222,743.337165173974,2024-05-21,NA,"0",NA,NA,NA,NA
"872",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-22,458.462656479628,298.33015269686,704.261166632651,2024-05-22,NA,"0",NA,NA,NA,NA
"873",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-23,424.91517633982,276.474682592318,652.766807630189,2024-05-23,NA,"0",NA,NA,NA,NA
"874",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-24,415.806480994148,270.540561221978,638.785238039288,2024-05-24,NA,"0",NA,NA,NA,NA
"875",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-25,241.230712638482,156.80815955205,370.816757206358,2024-05-25,NA,"0",NA,NA,NA,NA
"876",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-26,171.988198055109,111.69813337025,264.531608833668,2024-05-26,NA,"0",NA,NA,NA,NA
"877",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-27,272.951859929274,177.473812632593,419.507750978607,2024-05-27,NA,"US_MemorialDay",NA,NA,NA,NA
"878",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-28,483.410798022842,314.583336524356,742.55580312149,2024-05-28,NA,"0",NA,NA,NA,NA
"879",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-29,454.288291662689,295.610642764017,697.853643933632,2024-05-29,NA,"0",NA,NA,NA,NA
"880",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-30,424.678882198478,276.320741982757,652.40410332889,2024-05-30,NA,"0",NA,NA,NA,NA
"881",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-05-31,430.047051608864,279.817990228403,660.644079674429,2024-05-31,NA,"0",NA,NA,NA,NA
"882",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-01,250.882871772589,163.096336026725,385.632527139875,2024-06-01,NA,"0",NA,NA,NA,NA
"883",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-02,163.869424668674,106.408925110991,252.069539263064,2024-06-02,NA,"0",NA,NA,NA,NA
"884",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-03,453.946070575614,295.387693001276,697.328345000817,2024-06-03,NA,"0",NA,NA,NA,NA
"885",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-04,458.029735986698,298.048114199439,703.596646877678,2024-06-04,NA,"0",NA,NA,NA,NA
"886",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-05,433.66130991213,282.172602675237,666.191855955103,2024-06-05,NA,"0",NA,NA,NA,NA
"887",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-06,403.822131686561,262.733012430748,620.38962730835,2024-06-06,NA,"0",NA,NA,NA,NA
"888",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-07,395.848840570557,257.538582777779,608.150868586456,2024-06-07,NA,"0",NA,NA,NA,NA
"889",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-08,217.689431899264,141.471515629037,334.6816091502,2024-06-08,NA,"0",NA,NA,NA,NA
"890",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-09,147.909079492802,96.0110995397195,227.570896120138,2024-06-09,NA,"0",NA,NA,NA,NA
"891",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-10,437.072039814767,284.394620695998,671.4272223473,2024-06-10,NA,"0",NA,NA,NA,NA
"892",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-11,444.467813948762,289.212810312978,682.779510112876,2024-06-11,NA,"0",NA,NA,NA,NA
"893",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-12,426.180295619481,277.298880907068,654.708727145346,2024-06-12,NA,"0",NA,NA,NA,NA
"894",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-13,400.642374343962,260.661468122465,615.50879675243,2024-06-13,NA,"0",NA,NA,NA,NA
"895",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-14,371.647678076278,241.772039920176,571.002822159014,2024-06-14,NA,"0",NA,NA,NA,NA
"896",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-15,208.582363436786,135.538454138511,320.702536775391,2024-06-15,NA,"0",NA,NA,NA,NA
"897",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-16,142.455675546397,92.4583228059101,219.20008736099,2024-06-16,NA,"0",NA,NA,NA,NA
"898",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-17,422.252065402437,274.739722433329,648.679013551425,2024-06-17,NA,"0",NA,NA,NA,NA
"899",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-18,424.81283132181,276.408006988901,652.6097111485,2024-06-18,NA,"0",NA,NA,NA,NA
"900",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-19,329.274525601865,214.166831920044,505.961325257007,2024-06-19,NA,"US_JuneteenthNationalIndependenceDay",NA,NA,NA,NA
"901",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-20,379.258626911021,246.730411280162,582.685396528603,2024-06-20,NA,"0",NA,NA,NA,NA
"902",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-21,358.772963261959,233.38443693014,551.240527526452,2024-06-21,NA,"0",NA,NA,NA,NA
"903",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-22,205.825851251011,133.742645051869,316.471374628564,2024-06-22,NA,"0",NA,NA,NA,NA
"904",1,"H2O AUTOML - STACKEDENSEMBLE","prediction",2024-06-23,140.428869831019,91.1379019714525,216.089002394222,2024-06-23,NA,"0",NA,NA,NA,NA
